itemId,name,marketValue,historical,avgSalePrice,saleRate,soldPerDay,updatedAt
16673,Cord of Elements,232279,0,37499,0,0,2026-09-09T02:48:27Z
5489,Recipe: Lean Venison,29763,0,0,0.066,0.033,2026-09-09T02:48:27Z
5528,Recipe: Clam Chowder,144007,0,4748,0.285,0.428,2026-09-09T02:48:27Z
5530,Blinding Powder,6765,0,277,0.028,0.28,2026-09-09T02:48:27Z
5540,Pearl-handled Dagger,9350,0,11284,0.259,0,2026-09-09T02:48:27Z
5573,Green Leather Bag,2554,0,1572,0.462,0,2026-09-09T02:48:27Z
5574,White Leather Bag,2887,0,1674,0.519,0,2026-09-09T02:48:27Z
5575,Large Green Sack,5264,0,8898,0.352,0,2026-09-09T02:48:27Z
5634,Free Action Potion,13081,0,2799,0.27,0,2026-09-09T02:48:27Z
5635,Sharp Claw,435,0,51,0.163,0.082,2026-09-09T02:48:27Z
17192,Reinforced Targe,21190,0,0,0,0,2026-09-09T02:48:27Z
18239,Pattern: Shadowskin Gloves,40408,0,0,0,0,2026-09-09T02:48:27Z
18251,Core Armor Kit,2612627,0,200,0.123,0.308,2026-09-09T02:48:27Z
18253,Major Rejuvenation Potion,80690,0,85391,0.078,0.429,2026-09-09T02:48:27Z
5636,Delicate Feather,3711,0,0,0,0,2026-09-09T02:48:27Z
5637,Large Fang,2651,0,245,0.492,0.738,2026-09-09T02:48:27Z
5766,Lesser Wizard's Robe,18787,0,7998,0,0,2026-09-09T02:48:27Z
19484,The Frostwolf Artichoke,102095,0,0,0,0,2026-09-09T02:48:27Z
20864,Bone Scarab,16766,0,20172,0.065,0.13,2026-09-09T02:48:27Z
20865,Ivory Scarab,36483,0,2387,0.044,0,2026-09-09T02:48:27Z
20866,Azure Idol,750000,0,427475,0.02,0,2026-09-09T02:48:27Z
20867,Onyx Idol,5682065,0,1405997,0.086,0.645,2026-09-09T02:48:27Z
20870,Jasper Idol,194038,0,20200,0.076,0.836,2026-09-09T02:48:27Z
20871,Obsidian Idol,104894,0,5497,0.076,0.456,2026-09-09T02:48:27Z
20872,Vermillion Idol,357504,0,9118,0.086,1.72,2026-09-09T02:48:27Z
20873,Alabaster Idol,288714,0,78096,0,0,2026-09-09T02:48:27Z
1679,Korg Bat,92663,0,19000,0.199,0,2026-09-09T02:48:27Z
1686,Bristly Whisker,1250,0,0,0,0,2026-09-09T02:48:27Z
1705,Lesser Moonstone,3426,0,3154,0.277,0,2026-09-09T02:48:27Z
1714,Necklace of Calisea,414202,0,160814,0.19,0.38,2026-09-09T02:48:27Z
11290,Greater Mystic Wand,19303,0,9594,0,0,2026-09-09T02:48:27Z
14045,Cindercloth Pants,153442,0,0,0,0,2026-09-09T02:48:27Z
14094,Beaded Wraps,2080,0,579,0.416,0,2026-09-09T02:48:27Z
14106,Felcloth Robe,1490457,0,0,0,0,2026-09-09T02:48:27Z
14573,Bristlebark Amice,23418,0,18999,0.142,0,2026-09-09T02:48:27Z
1845,Chainmail Belt,1126,0,0,0,0,2026-09-09T02:48:27Z
1745,Laced Mail Vest,1500,0,0,0,0,2026-09-09T02:48:27Z
1750,Linked Chain Gloves,527,0,0,0,0,2026-09-09T02:48:27Z
1751,Linked Chain Pants,1500,0,0,0,0,2026-09-09T02:48:27Z
2682,Cooked Crab Claw,441,0,0,0,0,2026-09-09T02:48:27Z
2683,Crab Cake,411,0,26,0.026,0,2026-09-09T02:48:27Z
2697,Recipe: Goretusk Liver Pie,1037,0,98,0.142,0.142,2026-09-09T02:48:27Z
2742,Green Hills of Stranglethorn - Page 18,3061,0,999,0.326,0.815,2026-09-09T02:48:27Z
3171,Broken Boar Tusk,666,0,0,0,0,2026-09-09T02:48:27Z
3173,Bear Meat,198,0,48,0.667,3.002,2026-09-09T02:48:27Z
3186,Viking Sword,14319,0,10852,0.319,0,2026-09-09T02:48:27Z
3303,Brackwater Bracers,19016,0,0,0,0,2026-09-09T02:48:27Z
3328,Spider Web Robe,19771,0,0,0,0,2026-09-09T02:48:27Z
3817,Reinforced Buckler,2166,0,0,0,0,2026-09-09T02:48:27Z
3818,Fadeleaf,10425,0,1376,0.408,3.468,2026-09-09T02:48:27Z
4373,Shadow Goggles,19656,0,1420,0.142,0.994,2026-09-09T02:48:27Z
4445,Flesh Carver,17135,0,0,0,0,2026-09-09T02:48:27Z
4446,Blackvenom Blade,350000,0,0,0,0,2026-09-09T02:48:27Z
4456,Raptor Hide Belt,6798,0,6840,0.111,0,2026-09-09T02:48:27Z
7440,Sentinel Trousers,14654,0,13392,0.078,0.039,2026-09-09T02:48:27Z
7443,Sentinel Gloves,13190,0,16610,0.124,0,2026-09-09T02:48:27Z
7786,Headsplitter,261506,0,57048,0.5,0.5,2026-09-09T02:48:27Z
7787,Resplendent Guardian,129687,0,30490,0.217,0.326,2026-09-09T02:48:27Z
3380,Cross-stitched Belt,600,0,0,0,0,2026-09-09T02:48:27Z
3424,Bouquet of Black Roses,8064145,0,0,0,0,2026-09-09T02:48:27Z
9287,Field Plate Gauntlets,34597,0,3599,0,0,2026-09-09T02:48:27Z
9396,Legguards of the Vault,7538079,0,0,0,0,2026-09-09T02:48:27Z
9767,Greenweave Sandals,5000,0,2278,0.026,0.026,2026-09-09T02:48:27Z
9780,Bandit Gloves,2754,0,4198,0.333,0,2026-09-09T02:48:27Z
9785,Raider's Bracers,3818,0,3900,0.239,0,2026-09-09T02:48:27Z
9805,Superior Cloak,5939,0,5756,0.107,0,2026-09-09T02:48:27Z
10074,Righteous Leggings,91544,0,30656,0.027,0.041,2026-09-09T02:48:27Z
10075,Righteous Spaulders,61593,0,12999,0.018,0.009,2026-09-09T02:48:27Z
10076,Lord's Armguards,40000,0,9900,0.046,0,2026-09-09T02:48:27Z
10083,Lord's Crown,78271,0,12196,0.2,0,2026-09-09T02:48:27Z
10627,Bludgeon of the Grinning Dog,518882,0,31012,0.043,0.022,2026-09-09T02:48:27Z
11137,Vision Dust,2480,0,897,0.377,1.885,2026-09-09T02:48:27Z
11305,Dense Shortbow,32775,0,0,0,0,2026-09-09T02:48:27Z
12042,Marsh Chain,45015,0,37998,0.333,0,2026-09-09T02:48:27Z
13901,15 Pound Salmon,74500,0,0,0,0,2026-09-09T02:48:27Z
22897,Tome of Conjure Food VII,336196,0,86816,0.039,0.039,2026-09-09T02:48:27Z
23197,Idol of the Moon,263588,0,49998,0.005,0.008,2026-09-09T02:48:27Z
23199,Totem of the Storm,848993,0,157859,0.029,0,2026-09-09T02:48:27Z
23203,Libram of Fervor,1000000,0,7254,1,2,2026-09-09T02:48:27Z
221283,Three of Plagues,120000,0,0,0,0,2026-09-09T02:48:27Z
221306,Eight of Nightmares,99999,0,142500,0.25,0,2026-09-09T02:48:27Z
14856,Vanguard Girdle,70961,0,12000,0,0,2026-09-09T02:48:27Z
15595,Steadfast Gloves,10000,0,10093,0.25,0,2026-09-09T02:48:27Z
15625,Gryphon Mail Gauntlets,41464,0,0,0,0,2026-09-09T02:48:27Z
15660,Impenetrable Breastplate,150000,0,0,0,0,2026-09-09T02:48:27Z
22603,Craftsman's Writ - Huge Thorium Battleaxe,24196,0,0,0,0,2026-09-09T02:48:27Z
23091,Bracers of Undead Cleansing,4000000,0,0,0,0,2026-09-09T02:48:27Z
878,Fist-sized Spinneret,750,0,0,0,0,2026-09-09T02:48:27Z
899,Venom Web Fang,3853,0,2841,0.6,0,2026-09-09T02:48:27Z
911,Ironwood Treebranch,8900,0,8900,0,0,2026-09-09T02:48:27Z
914,Large Ogre Chain Armor,57612,0,0,0,0,2026-09-09T02:48:27Z
920,Wicked Spiked Mace,7305,0,3000,0,0,2026-09-09T02:48:27Z
932,Fel Steed Saddlebags,8395,0,19974,0,0,2026-09-09T02:48:27Z
933,Large Rucksack,10532,0,4000,0,0,2026-09-09T02:48:27Z
934,Stalvan's Reaper,195373,0,38758,0.285,0,2026-09-09T02:48:27Z
935,Night Watch Shortsword,237802,0,130000,0.166,0,2026-09-09T02:48:27Z
1081,Crisp Spider Meat,202,0,56,0.391,0,2026-09-09T02:48:27Z
3448,Senggin Root,32,0,5,0,0,2026-09-09T02:48:27Z
3464,Feathered Arrow,1336,0,280,0.181,18.1,2026-09-09T02:48:27Z
3471,Copper Chain Vest,1761,0,3323,0.281,0,2026-09-09T02:48:27Z
3472,Runed Copper Gauntlets,650,0,0,0,0,2026-09-09T02:48:27Z
3480,Rough Bronze Shoulders,2766,0,1898,0,0,2026-09-09T02:48:27Z
3481,Silvered Bronze Shoulders,19246,0,7950,1,0,2026-09-09T02:48:27Z
3530,Wool Bandage,53,0,27,0.172,7.224,2026-09-09T02:48:27Z
3531,Heavy Wool Bandage,119,0,55,0.004,0.116,2026-09-09T02:48:27Z
4852,Flash Bomb,15704,0,2987,0.047,0.047,2026-09-09T02:48:27Z
4861,Sleek Feathered Tunic,16401,0,19427,0.034,0.034,2026-09-09T02:48:27Z
5426,Serpent's Kiss,104424,0,780000,0,0,2026-09-09T02:48:27Z
5428,An Exotic Cookbook,50000,0,0,0,0,2026-09-09T02:48:27Z
7057,Green Silken Shoulders,9991,0,2497,0,0,2026-09-09T02:48:27Z
8113,Hibernal Robe,105273,0,16072,0.026,0.013,2026-09-09T02:48:27Z
8114,Hibernal Sash,51973,0,9489,0.4,0.2,2026-09-09T02:48:27Z
8115,Hibernal Cowl,35000,0,8970,0.666,0,2026-09-09T02:48:27Z
8203,Tough Scorpid Breastplate,26311,0,0,0,0,2026-09-09T02:48:27Z
8206,Tough Scorpid Leggings,31871,0,0,0,0,2026-09-09T02:48:27Z
8398,Pattern: Tough Scorpid Gloves,12020,0,1147,0.157,0,2026-09-09T02:48:27Z
8399,Pattern: Tough Scorpid Boots,8650,0,1836,0.1,0,2026-09-09T02:48:27Z
8400,Pattern: Tough Scorpid Shoulders,11425,0,1596,0.051,0.102,2026-09-09T02:48:27Z
9197,Elixir of Dream Vision,12813,0,0,0,0,2026-09-09T02:48:27Z
9206,Elixir of Giants,27250,0,11304,0.213,0.533,2026-09-09T02:48:27Z
9484,Spellshock Leggings,174996641,0,0,0,0,2026-09-09T02:48:27Z
9508,Mechbuilder's Overalls,5129949,0,449999,0.017,0,2026-09-09T02:48:27Z
9509,Petrolspill Leggings,4036259,0,0,0,0,2026-09-09T02:48:27Z
9718,Reforged Blade of Heroes,3973656,0,0,0,0,2026-09-09T02:48:27Z
9744,Simple Bands,800,0,471,0.5,0,2026-09-09T02:48:27Z
9750,Gypsy Sash,400,0,0,0,0,2026-09-09T02:48:27Z
9944,Abjurer's Crystal,94162,0,12699,0,0,2026-09-09T02:48:27Z
9947,Chieftain's Belt,22003,0,10000,0,0,2026-09-09T02:48:27Z
9948,Chieftain's Boots,40000,0,0,0,0,2026-09-09T02:48:27Z
9966,Embossed Plate Armor,49374,0,37999,0.142,0,2026-09-09T02:48:27Z
9967,Embossed Plate Gauntlets,21568,0,19998,0,0,2026-09-09T02:48:27Z
10025,Shadoweave Mask,277345,0,15829,1,4,2026-09-09T02:48:27Z
10070,Righteous Armor,50000,0,37999,0.5,0,2026-09-09T02:48:27Z
10072,Righteous Gloves,25462,0,23999,0.13,0,2026-09-09T02:48:27Z
10073,Righteous Helmet,55696,0,29983,0.1,0.05,2026-09-09T02:48:27Z
10380,Commander's Gauntlets,55730,0,19999,0,0,2026-09-09T02:48:27Z
10403,Blackened Defias Belt,7548,0,1474,0.666,0,2026-09-09T02:48:27Z
10421,Rough Copper Vest,689,0,157,0,0,2026-09-09T02:48:27Z
10423,Silvered Bronze Leggings,13638,0,0,0,0,2026-09-09T02:48:27Z
10508,Mithril Blunderbuss,90138,0,21000,0,0,2026-09-09T02:48:27Z
12994,Thorbia's Gauntlets,272229,0,101149,0.112,0,2026-09-09T02:48:27Z
12996,Band of Purification,146313,0,28500,0.249,0,2026-09-09T02:48:27Z
13058,Khoo's Point,172107,0,32990,0.5,0.5,2026-09-09T02:48:27Z
13087,River Pride Choker,1968601,0,180492,0.065,0,2026-09-09T02:48:27Z
13133,Drakesfire Epaulets,300239,0,99999,0.023,0.035,2026-09-09T02:48:27Z
13819,Balanced War Axe,63693,0,0,0,0,2026-09-09T02:48:27Z
13883,45 Pound Redgill,99999,0,0,0,0,2026-09-09T02:48:27Z
13885,34 Pound Redgill,31547,0,0,0,0,2026-09-09T02:48:27Z
14124,Ritual Gloves,4900,0,3325,0.14,0,2026-09-09T02:48:27Z
14480,Pattern: Ghostweave Vest,359729,0,0,0,0,2026-09-09T02:48:27Z
14481,Pattern: Runecloth Gloves,82147,0,30398,0.119,0.119,2026-09-09T02:48:27Z
2665,Stormwind Seasoning Herbs,1526,0,220,0.088,0.088,2026-09-09T02:48:27Z
2750,Green Hills of Stranglethorn - Page 26,2813,0,746,0.336,0.336,2026-09-09T02:48:27Z
2868,Patterned Bronze Bracers,6571,0,4082,0.145,0.073,2026-09-09T02:48:27Z
3187,Sacrificial Kris,33456,0,23750,0.047,0,2026-09-09T02:48:27Z
3197,Stonecutter Claymore,19511,0,10545,0.061,0.031,2026-09-09T02:48:27Z
3201,Barbarian War Axe,11740,0,8550,0.138,0,2026-09-09T02:48:27Z
15741,Pattern: Stormshroud Pants,31999,0,0,0,0,2026-09-09T02:48:27Z
15742,Pattern: Warbear Harness,254230,0,0,0,0,2026-09-09T02:48:27Z
15743,Pattern: Heavy Scorpid Belt,20049,0,11756,0.027,0.054,2026-09-09T02:48:27Z
15758,Pattern: Devilsaur Gauntlets,89197,0,75099,0.058,0.058,2026-09-09T02:48:27Z
15781,Pattern: Black Dragonscale Leggings,76850,0,0,0,0,2026-09-09T02:48:27Z
15945,Runic Stave,3200,0,779,0.095,0.095,2026-09-09T02:48:27Z
15946,Mystic's Sphere,2500,0,800,0,0,2026-09-09T02:48:27Z
15962,Satyr's Rod,36466,0,0,0,0,2026-09-09T02:48:27Z
15974,Pagan Rod,6218,0,2000,0,0,2026-09-09T02:48:27Z
15987,Astral Orb,100000,0,0,0,0,2026-09-09T02:48:27Z
16651,Shredder Operating Manual - Page 7,2956,0,712,0.244,0.244,2026-09-09T02:48:27Z
16652,Shredder Operating Manual - Page 8,1462,0,764,0.41,1.23,2026-09-09T02:48:27Z
16653,Shredder Operating Manual - Page 9,1756,0,941,0.38,0.57,2026-09-09T02:48:27Z
16654,Shredder Operating Manual - Page 10,2277,0,640,0.51,1.53,2026-09-09T02:48:27Z
16655,Shredder Operating Manual - Page 11,1726,0,587,0.585,1.17,2026-09-09T02:48:27Z
10265,Masterwork Bracers,187682,0,273435,0.058,0.058,2026-09-09T02:48:27Z
10266,Masterwork Breastplate,116286,0,0,0,0,2026-09-09T02:48:27Z
10286,Heart of the Wild,3178,0,687,0.207,0.828,2026-09-09T02:48:27Z
4686,Barbaric Cloth Cloak,600,0,0,0,0,2026-09-09T02:48:27Z
4687,Barbaric Cloth Belt,2977,0,0,0,0,2026-09-09T02:48:27Z
4689,Hunting Cloak,4963,0,0,0,0,2026-09-09T02:48:27Z
4692,Ceremonial Cloak,12201,0,0,0,0,2026-09-09T02:48:27Z
1814,Battered Mallet,1414,0,0,0,0,2026-09-09T02:48:27Z
1815,Ornamental Mace,700,0,0,0,0,2026-09-09T02:48:27Z
1843,Tanned Leather Belt,1127,0,0,0,0,2026-09-09T02:48:27Z
1844,Tanned Leather Bracers,1136,0,0,0,0,2026-09-09T02:48:27Z
2014,Black Metal Greatsword,18950,0,7998,0.4,0,2026-09-09T02:48:27Z
2018,Skeletal Longsword,12034,0,7200,0.249,0,2026-09-09T02:48:27Z
2040,Troll Protector,1711957,0,0,0,0,2026-09-09T02:48:27Z
2046,Bluegill Kukri,11255,0,9891,0.5,0,2026-09-09T02:48:27Z
2236,Blackfang,144572,0,28500,0.8,0,2026-09-09T02:48:27Z
2244,Krol Blade,3142567,0,1099999,0,0,2026-09-09T02:48:27Z
2264,Mantle of Thieves,13737207,0,376435,0.042,0,2026-09-09T02:48:27Z
2289,Scroll of Strength II,1897,0,709,0.388,0,2026-09-09T02:48:27Z
1982,Nightblade,506919,0,474049,0.5,0,2026-09-09T02:48:27Z
2087,Hard Crawler Carapace,4831,0,369,0.5,0,2026-09-09T02:48:27Z
2088,Long Crawler Limb,5109,0,2000,0,0,2026-09-09T02:48:27Z
1744,Laced Mail Shoulderpads,1897,0,1326,1,0,2026-09-09T02:48:27Z
1752,Linked Chain Shoulderpads,2345,0,1279,0.75,0,2026-09-09T02:48:27Z
2092,Worn Dagger,435792,0,0,0,0,2026-09-09T02:48:27Z
2098,Double-barreled Shotgun,180000,0,55596,0.047,0,2026-09-09T02:48:27Z
2222,Tower Shield,2000,0,1140,1,0,2026-09-09T02:48:27Z
2108,Frostmane Leather Vest,4042,0,0,0,0,2026-09-09T02:48:27Z
2120,Thin Cloth Pants,30,0,0,0,0,2026-09-09T02:48:27Z
2316,Dark Leather Cloak,1595,0,0,0,0,2026-09-09T02:48:27Z
2318,Light Leather,120,0,25,0.831,0,2026-09-09T02:48:27Z
2319,Medium Leather,372,0,95,0.815,1.63,2026-09-09T02:48:27Z
1976,Slaghammer,465897,0,140099,0,0,2026-09-09T02:48:27Z
1978,Wolfclaw Gloves,3203108,0,0,0,0,2026-09-09T02:48:27Z
1979,Wall of the Dead,1208616,0,569902,0.095,0,2026-09-09T02:48:27Z
1980,Underworld Band,1454812,0,1424865,0.09,0.045,2026-09-09T02:48:27Z
1981,Icemail Jerkin,388260,0,119900,0.064,0,2026-09-09T02:48:27Z
2067,Frostbit Staff,13408,0,948,0.416,0.416,2026-09-09T02:48:27Z
2069,Black Bear Hide Vest,299,0,0,0,0,2026-09-09T02:48:27Z
2372,Battered Leather Pants,700,0,0,0,0,2026-09-09T02:48:27Z
2373,Battered Leather Boots,741,0,94976,0.5,0,2026-09-09T02:48:27Z
2701,Recipe: Seasoned Wolf Kabob,6789,0,1024,0.13,0.13,2026-09-09T02:48:27Z
2721,Holy Shroud,413225,0,84000,0.111,0,2026-09-09T02:48:27Z
2822,Mo'grosh Toothpick,4340,0,3697,1,0,2026-09-09T02:48:27Z
3207,Hunting Bracers,2000,0,0,0,0,2026-09-09T02:48:27Z
3210,Brutal War Axe,10304,0,9452,0.078,0,2026-09-09T02:48:27Z
3576,Tin Bar,489,0,179,0.322,9.982,2026-09-09T02:48:27Z
3589,Heavy Weave Belt,890,0,0,0,0,2026-09-09T02:48:27Z
2653,Flimsy Chain Gloves,0,0,93,1,0,2026-09-09T02:48:27Z
4655,Giant Clam Meat,1231,0,291,0.024,0.192,2026-09-09T02:48:27Z
4656,Small Pumpkin,193,0,111,0,0,2026-09-09T02:48:27Z
4672,Ancestral Belt,420,0,0,0,0,2026-09-09T02:48:27Z
4707,Lambent Scale Girdle,10923,0,6199,0.625,0,2026-09-09T02:48:27Z
4709,Forest Leather Mantle,5416,0,4900,1,0,2026-09-09T02:48:27Z
4716,Combat Cloak,7700,0,2476,0.111,0,2026-09-09T02:48:27Z
4717,Mail Combat Belt,10112,0,3269,0.064,0.032,2026-09-09T02:48:27Z
4718,Nightsky Mantle,11265,0,2456,0.059,0,2026-09-09T02:48:27Z
3820,Stranglekelp,1281,0,456,0.675,27,2026-09-09T02:48:27Z
3821,Goldthorn,5393,0,2768,0.425,0,2026-09-09T02:48:27Z
3844,Green Iron Hauberk,107830,0,63621,0.146,0.073,2026-09-09T02:48:27Z
3845,Golden Scale Cuirass,50000,0,0,0,0,2026-09-09T02:48:27Z
4068,Chief Brigadier Shield,22783,0,8548,0.5,0,2026-09-09T02:48:27Z
4069,Blackforge Buckler,177775,0,0,0,0,2026-09-09T02:48:27Z
4070,Jouster's Crest,26537,0,0,0,0,2026-09-09T02:48:27Z
2870,Shining Silver Breastplate,79158,0,39416,0.271,0,2026-09-09T02:48:27Z
2878,Bearded Boneaxe,198991,0,52250,0.249,0.249,2026-09-09T02:48:27Z
2879,Antipodean Rod,61836,0,8360,0.085,0,2026-09-09T02:48:27Z
2880,Weak Flux,4732,0,150,0.183,1.739,2026-09-09T02:48:27Z
2883,Plans: Deadly Bronze Poniard,10573,0,832,0.151,0,2026-09-09T02:48:27Z
2892,Deadly Poison,4201,0,0,0,0,2026-09-09T02:48:27Z
2911,Keller's Girdle,232170,0,100000,0.089,0.089,2026-09-09T02:48:27Z
2912,Claw of the Shadowmancer,174163,0,59985,0.25,0.25,2026-09-09T02:48:27Z
2983,Seer's Boots,1990,0,553,0.5,0,2026-09-09T02:48:27Z
2984,Seer's Gloves,2348,0,499,0.16,0,2026-09-09T02:48:27Z
2996,Bolt of Linen Cloth,185,0,53,0.318,3.18,2026-09-09T02:48:27Z
2997,Bolt of Woolen Cloth,1031,0,399,0.57,0,2026-09-09T02:48:27Z
10133,Revenant Leggings,136869,0,49996,0.285,0,2026-09-09T02:48:27Z
6452,Anti-Venom,488,0,69,0.045,0,2026-09-09T02:48:27Z
6466,Deviate Scale Cloak,32251,0,1984,0.054,0,2026-09-09T02:48:27Z
6468,Deviate Scale Belt,225498,0,99745,0.174,0,2026-09-09T02:48:27Z
6470,Deviate Scale,967,0,51,0.425,0,2026-09-09T02:48:27Z
6476,Pattern: Deviate Scale Belt,22200,0,1899,0.179,0.179,2026-09-09T02:48:27Z
7059,Crimson Silk Shoulders,51744,0,0,0.125,0.125,2026-09-09T02:48:27Z
7060,Azure Shoulders,23980,0,14247,0.121,0,2026-09-09T02:48:27Z
7062,Crimson Silk Pantaloons,8500,0,0,0,0,2026-09-09T02:48:27Z
7063,Crimson Silk Robe,219949,0,0,0,0,2026-09-09T02:48:27Z
7068,Elemental Fire,17914,0,2592,0.661,1.653,2026-09-09T02:48:27Z
7070,Elemental Water,13729,0,28495,0.128,1.536,2026-09-09T02:48:27Z
7071,Iron Buckle,3039,0,841,0.365,0,2026-09-09T02:48:27Z
7072,Naga Scale,676,0,149,0.017,0,2026-09-09T02:48:27Z
7073,Broken Fang,505266,0,0,0,0,2026-09-09T02:48:27Z
7074,Chipped Claw,465,0,0,0,0,2026-09-09T02:48:27Z
7331,Phalanx Shield,17675,0,0,0,0,2026-09-09T02:48:27Z
7332,Regal Armor,54858,0,10335,0.25,0.25,2026-09-09T02:48:27Z
7350,Disciple's Bracers,1900,0,2096,1,0,2026-09-09T02:48:27Z
7351,Disciple's Boots,733,0,95,0.666,0.333,2026-09-09T02:48:27Z
7352,Earthen Leather Shoulders,30000,0,6649,0.205,0,2026-09-09T02:48:27Z
7353,Elder's Padded Armor,12907,0,12100,0,0,2026-09-09T02:48:27Z
7462,Knight's Girdle,14252,0,4320,0.5,0,2026-09-09T02:48:27Z
7478,Ranger Leggings,30856,0,16255,0.041,0,2026-09-09T02:48:27Z
7493,Captain's Bracers,11452,0,10000,1,0,2026-09-09T02:48:27Z
7506,Gnomish Universal Remote,38963,0,0,0,0,2026-09-09T02:48:27Z
7517,Gossamer Tunic,55160,0,8000,0.022,0.011,2026-09-09T02:48:27Z
7521,Gossamer Gloves,31981,0,16144,0.058,0,2026-09-09T02:48:27Z
9761,Cadet Cloak,920,0,190,0.25,0,2026-09-09T02:48:27Z
9762,Cadet Gauntlets,1713,0,0,0,0,2026-09-09T02:48:27Z
9763,Cadet Leggings,2500,0,944,0.193,0,2026-09-09T02:48:27Z
9764,Cadet Shield,2663,0,727,0.106,0,2026-09-09T02:48:27Z
9765,Cadet Vest,3056,0,1792,0.428,0,2026-09-09T02:48:27Z
9766,Greenweave Sash,4418,0,2013,0.26,0,2026-09-09T02:48:27Z
9772,Greenweave Leggings,7551,0,12999,0.277,0,2026-09-09T02:48:27Z
9778,Bandit Buckler,4050,0,2750,0.166,0,2026-09-09T02:48:27Z
9779,Bandit Cloak,3006,0,1045,0.211,0,2026-09-09T02:48:27Z
10061,Duskwoven Turban,48793,0,19500,0.022,0,2026-09-09T02:48:27Z
10084,Lord's Legguards,76538,0,0,0,0,2026-09-09T02:48:27Z
10134,Revenant Shoulders,45092,0,10000,0.083,0,2026-09-09T02:48:27Z
10234,Engraved Boots,67572,0,0,0,0,2026-09-09T02:48:27Z
3261,Webbed Cloak,1500000,0,0,0,0,2026-09-09T02:48:27Z
3279,Battle Chain Boots,2000,0,1999,0,0,2026-09-09T02:48:27Z
3281,Battle Chain Gloves,1403,0,2474,0,0,2026-09-09T02:48:27Z
3282,Battle Chain Pants,2000,0,599,0.285,0,2026-09-09T02:48:27Z
3283,Battle Chain Tunic,2767,0,692,0.23,0,2026-09-09T02:48:27Z
10264,Adventurer's Tunic,250000,0,80000,0.5,0,2026-09-09T02:48:27Z
3285,Tribal Bracers,2000,0,850,0,0,2026-09-09T02:48:27Z
3287,Tribal Pants,3133,0,992,0.714,0,2026-09-09T02:48:27Z
3288,Tribal Vest,2800,0,1294,0.326,0,2026-09-09T02:48:27Z
3301,Sharp Canine,194,0,0,0,0,2026-09-09T02:48:27Z
10384,Hyperion Armor,1133106,0,0,0,0,2026-09-09T02:48:27Z
10512,Hi-Impact Mithril Slugs,29,0,0,0,0,2026-09-09T02:48:27Z
11151,Formula: Enchant Gloves - Herbalism,241569,0,2011,0.066,0.033,2026-09-09T02:48:27Z
12713,Plans: Radiant Leggings,25948,0,28338,0.02,0.04,2026-09-09T02:48:27Z
12800,Azerothian Diamond,57966,0,26988,0.403,0.403,2026-09-09T02:48:27Z
12803,Living Essence,113416,0,12489,0.309,2.163,2026-09-09T02:48:27Z
12804,Powerful Mojo,3541,0,2295,0.284,0.71,2026-09-09T02:48:27Z
12808,Essence of Undeath,38616,0,1510,0.319,0,2026-09-09T02:48:27Z
13457,Greater Fire Protection Potion,46559,0,9975,0.336,0,2026-09-09T02:48:27Z
13458,Greater Nature Protection Potion,60637,0,19000,0.097,1.455,2026-09-09T02:48:27Z
13459,Greater Shadow Protection Potion,128960,0,37799,0.21,3.78,2026-09-09T02:48:27Z
13461,Greater Arcane Protection Potion,29705,0,13072,0.088,0.792,2026-09-09T02:48:27Z
13506,Flask of Petrification,3065321,0,441560,0.217,0.977,2026-09-09T02:48:27Z
13545,Shellfish,3000,0,3017,0.003,0.027,2026-09-09T02:48:27Z
14365,Mystic's Cape,2172,0,1041,0.235,0,2026-09-09T02:48:27Z
14366,Mystic's Bracelets,1700,0,2561,0.538,0,2026-09-09T02:48:27Z
14441,Venomshroud Mask,42125,0,15048,0.031,0,2026-09-09T02:48:27Z
18511,Shifting Cloak,48907900,0,0,0,0,2026-09-09T02:48:27Z
4351,Pattern: Shadow Hood,7053186,0,19951,0,0,2026-09-09T02:48:27Z
4360,Rough Copper Bomb,570,0,59,0.072,2.448,2026-09-09T02:48:27Z
4361,Copper Tube,417,0,125,0.491,0.491,2026-09-09T02:48:27Z
4362,Rough Boomstick,1530,0,497,0.56,0,2026-09-09T02:48:27Z
4366,Target Dummy,19228,0,1099,0.429,1.073,2026-09-09T02:48:27Z
4367,Small Seaforium Charge,7974,0,0,0,0,2026-09-09T02:48:27Z
4368,Flying Tiger Goggles,4279,0,550,0.422,0.844,2026-09-09T02:48:27Z
4369,Deadly Blunderbuss,9513,0,5221,0.437,0.437,2026-09-09T02:48:27Z
787,Slitherskin Mackerel,246,0,6,1,0,2026-09-09T02:48:27Z
1813,Chipped Quarterstaff,979,0,500,0,0,2026-09-09T02:48:27Z
2057,Pitted Defias Shortsword,22907,0,0,0,0,2026-09-09T02:48:27Z
2101,Light Quiver,8854,0,175,0.059,0.059,2026-09-09T02:48:27Z
2102,Small Ammo Pouch,15200,0,0,0,0,2026-09-09T02:48:27Z
2395,Light Mail Boots,6456,0,0,0,0,2026-09-09T02:48:27Z
2569,Linen Boots,500,0,282,1,0,2026-09-09T02:48:27Z
2823,Mo'grosh Can Opener,10571,0,2354,1,0.5,2026-09-09T02:48:27Z
4410,Schematic: Shadow Goggles,45492,0,3799,0.138,0,2026-09-09T02:48:27Z
4421,Scroll of Protection III,2339,0,1417,0.397,0,2026-09-09T02:48:27Z
